"Chick_ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Human_Entrezid","Human_Symbol","Chick_Symbol","Chick_Entrezid","TF_Status"
"ENSGALG00000028876",524.21771361356,0.0368024125719497,0.203144494525431,0.18116372121196,0.856239069656382,0.99760185705419,8303,"SNN","SNN",416429,"No"
"ENSGALG00000028879",879.098829385225,-0.0409239993522852,0.287789641216525,-0.142201085415354,0.886921174465727,0.997699143058809,51650,"MRPS33","MRPS33",418119,"No"
"ENSGALG00000028880",3196.98238034555,-0.335175861980474,0.45199027937861,-0.741555465399099,0.458356714625938,0.954030744384031,2224,"FDPS","FDPS",425061,"No"
"ENSGALG00000028888",0.583154131035226,1.28808428077385,4.48390187836023,0.287268614639021,0.773906652202093,NA,NA,NA,NA,NA,"No"
"ENSGALG00000028895",50.5514067401774,1.08784891199682,0.542645448604808,2.00471397077739,0.0449936340911376,0.382032068753711,NA,NA,NA,NA,"No"
"ENSGALG00000028897",75.5474352578017,-0.166218841967313,0.578734127123691,-0.287211059754539,0.773950718456814,0.99760185705419,79446,"WDR25","WDR25",428908,"No"
"ENSGALG00000028898",211.199715824225,0.333345631436801,0.369134974320496,0.903045375341157,0.366501813229969,0.907593800040958,NA,NA,NA,NA,"No"
"ENSGALG00000028900",1586.71307766136,0.265545642110174,0.147193853186093,1.80405388107106,0.071222860628318,0.486022275643819,80152,"CENPT","CENPT",415654,"Transcription Factor"
"ENSGALG00000028906",2602.99551096185,0.979979907097206,0.180949996621696,5.4157497949337,6.10323986289173e-08,1.19866065973895e-05,10116,"FEM1B","FEM1B",415559,"No"
"ENSGALG00000028908",5.16147306489389,0,2.66347398367377,0,1,1,3203,"HOXA6","HOXA6",420630,"Transcription Factor"
"ENSGALG00000028912",35.9090705969015,0.0236495156893722,0.873644005605665,0.0270699684741463,0.978403927665072,1,85508,"SCRT2","SCRT2",100379662,"Transcription Factor"
"ENSGALG00000028924",39.9258488822705,-1.17679291079857,0.775364457377389,-1.51772872692537,0.12908279905367,0.644110553323506,140576,"S100A16","S100A16",100859094,"No"
"ENSGALG00000028928",27.3180606404625,-1.04585544016098,0.973721319651125,-1.07408086795892,0.282786438599426,0.852421379949745,3931,"LCAT","LCAT",396136,"No"
"ENSGALG00000028935",637.354536192659,0.307788174147538,0.230569533893603,1.33490391791991,0.181907795322267,0.745092384102089,NA,NA,NA,NA,"No"
"ENSGALG00000028937",1799.05529684097,-0.163370828620014,0.744432161472592,-0.21945697281112,0.826294093602686,0.99760185705419,26517,"TIMM13","TIMM13",100859352,"No"
"ENSGALG00000028940",745.704899807846,0.386217871820323,0.227231968190126,1.69966345359106,0.0891942473868102,0.545020612572216,256281,"NUDT14","NUDT14",423501,"No"
"ENSGALG00000028942",217.608655610814,-0.462880623112642,0.402069398158143,-1.15124559400211,0.249631212706854,0.820270387699763,7597,"ZBTB25","ZBTB25",423505,"Transcription Factor"
"ENSGALG00000028949",52.1344328192893,-0.965530626125512,0.656351233200834,-1.47105783806774,0.141275475917626,0.669033401054027,84940,"CORO6","CORO6",100857679,"No"
"ENSGALG00000028950",2.13881907687407,1.04916292786886,2.570938646816,0.408085556288249,0.683210863683706,NA,NA,"AC012354.5","NULL",NA,"No"
"ENSGALG00000028958",3784.29831409294,0.0167343540681377,0.169476327196032,0.0987415431110987,0.92134348338664,1,79707,"NOL9","NOL9",770191,"No"
"ENSGALG00000028960",197.759330384673,-0.503235049240275,0.399043488328204,-1.26110327310084,0.20727164152283,0.779954378896643,10825,"NEU3","NEU3",430542,"No"
"ENSGALG00000028967",501.474217580907,-0.206122382250311,0.221442398355592,-0.930817150559036,0.351948156493046,0.901307563087082,51277,"DNAJC27","DNAJC27",402783,"No"
"ENSGALG00000028971",1467.38767373269,0.010741723669398,0.262458881556149,0.0409272629895742,0.967353882929005,1,28511,"NKIRAS2","NKIRAS2",420032,"No"
"ENSGALG00000028974",0.978056817454284,-0.727971099704866,2.67873808669149,-0.271758968643322,0.785807356468099,NA,NA,NA,NA,NA,"No"
"ENSGALG00000028975",29.9260476788959,0.409702332390867,0.751272587093707,0.545344445450615,0.585516641326299,0.987417653677494,NA,NA,NA,NA,"No"
"ENSGALG00000028978",97.637550959286,0.380755621260555,0.375791405680541,1.01321002956687,0.310959850860198,0.873120491802424,149478,"BTBD19","BTBD19",100858105,"No"
"ENSGALG00000028979",939.93586628101,0.000509122253818072,0.201392145222914,0.00252801445287025,0.997982938447027,1,79672,"FN3KRP","FN3KRP",417336,"No"
"ENSGALG00000028980",1.10360161481605,1.9243010694691,2.28648240769709,0.841598895749749,0.400012507597312,NA,NA,NA,NA,NA,"No"
"ENSGALG00000028982",24.6732976344026,0.594660188154777,0.644747990862193,0.922314139140728,0.356364740990755,0.902974996094228,129607,"CMPK2","CMPK2",421921,"No"
"ENSGALG00000028983",10.8818496176122,-3.15257784798222,2.40419271738907,-1.31128333647308,0.189762056025393,0.757291228362892,NA,NA,NA,396096,"Transcription Factor"
"ENSGALG00000028985",224.005776486298,-0.150175604252448,0.478974958990623,-0.313535397693698,0.75387393192215,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000028989",32.2424213185376,0.380677371456972,0.695240180447589,0.54754800163002,0.584002301980692,0.98684530992598,NA,"AL022312.1","NULL",NA,"No"
"ENSGALG00000028991",1.37542012360882,0,2.90970891343928,0,1,NA,NA,NA,NA,NA,"No"
"ENSGALG00000028994",97.3585804617832,-0.0659561744272301,0.43411223822748,-0.151933460103625,0.879239417292717,0.99760185705419,79685,"SAP30L","NULL",NA,"No"
"ENSGALG00000028996",992.504928037211,-0.0634687504989985,0.237645410152524,-0.267073327687092,0.789412703337696,0.99760185705419,10280,"SIGMAR1","SIGMAR1",100859748,"No"
"ENSGALG00000028998",3592.47747112928,0.274568648867325,0.31776313183741,0.86406704037589,0.387551063719741,0.9211628774434,7507,"XPA","XPA",395659,"Transcription Factor"
"ENSGALG00000029000",164.088385171817,-0.311965264582881,0.624119048115896,-0.499848971962397,0.6171814249377,0.994531486159478,8372,"HYAL3","HYAL3",100859903,"No"
"ENSGALG00000029001",1394.22771326078,0.405383794953681,0.327597633433785,1.23744421076723,0.215922214070335,0.789548145804601,79693,"YRDC","YRDC",419610,"No"
"ENSGALG00000029002",10.3281551006533,-0.477914556515387,1.05952864034983,-0.451063367534445,0.651943878806404,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000029006",16.3880569243662,-1.32372355052385,0.982582609884665,-1.34718805035561,0.177919675548696,0.737033939894667,6856,"SYPL1","SYPL1",417708,"No"
"ENSGALG00000029011",509.715305505416,0.818139533306879,0.458044496441706,1.78615732677186,0.0740737882928555,0.495085673149325,222553,"SLC35F1","SLC35F1",770279,"No"
"ENSGALG00000029012",40.0924189933294,-0.277825488530468,0.617353357794283,-0.450026690586247,0.652691195339446,0.99760185705419,84141,"EVA1A","EVA1A",422065,"No"
"ENSGALG00000029015",9.82530467737454,-2.0359759509215,1.01764004151374,-2.00068380553597,0.0454264757267821,0.383355484552201,53345,"TM6SF2","NULL",NA,"No"
"ENSGALG00000029017",307.706894875839,0.242934076969842,0.340724202648033,0.712993309784898,0.475849897040147,0.959594198043665,84937,"ZNRF1","NULL",NA,"No"
"ENSGALG00000029020",77.4135702737614,-2.55595547187349,0.712906031657065,-3.5852627953399,0.000336738948882877,0.0129285813482125,196051,"PLPP4","NULL",NA,"No"
"ENSGALG00000029022",39.0047415594362,0.712759794836909,0.586997346356947,1.21424704772598,0.224653399536968,0.797496765701316,64067,"NPAS3","NPAS3",423315,"Transcription Factor"
"ENSGALG00000029023",15.6065167532048,-1.54146798452122,1.1938587621788,-1.29116444369687,0.196646661610298,0.766258337941394,63948,"DMRTB1","DMRTB1",429107,"Transcription Factor"
"ENSGALG00000029024",93.1722268859301,-4.02308203192786,0.639669322464896,-6.28931526124367,3.18869319127359e-10,1.39564545706057e-07,6943,"TCF21","TCF21",421697,"Transcription Factor"
"ENSGALG00000029027",464.674472253025,0.124673223264443,0.330904968639361,0.376764434142778,0.706348673717892,0.99760185705419,124404,"SEPTIN12","SEPT12",416408,"No"
"ENSGALG00000029033",1.0845423139884,0.337321561053148,2.28817050206424,0.147419766467944,0.882800704588641,NA,NA,NA,NA,NA,"No"
"ENSGALG00000029035",6.84972136012764,-1.04024515120212,1.48945350221041,-0.698407267939786,0.484922532419618,0.962923313637282,160365,"CLECL1","CLEC5A",100859051,"No"
"ENSGALG00000029040",0.777378135414556,-2.33522872046491,5.97718156364965,-0.390690611552885,0.696025939314722,NA,NA,NA,NA,NA,"No"
"ENSGALG00000029047",246.547653119317,-0.783844084109452,0.425469629403963,-1.84230325724431,0.0654308035972415,0.464043740882474,79652,"TMEM204","TMEM204",416759,"No"
"ENSGALG00000029056",0.548665754463578,-2.67074098827733,6.72370681033173,-0.397212588772229,0.691210699725628,NA,NA,NA,NA,NA,"No"
"ENSGALG00000029066",315.183901955928,0.315210471292685,0.456379674461759,0.690675963307163,0.489769197973812,0.966239833598621,NA,NA,NA,NA,"No"
"ENSGALG00000029072",214.601673700411,-0.873190680893884,0.426949769209281,-2.04518363485955,0.0408367572766402,0.36401071603415,4917,"NTN3","NTN3",396387,"No"
"ENSGALG00000029077",616.218303590671,-0.175947734593604,0.489207527937835,-0.359658681736317,0.719102394278464,0.99760185705419,867,"CBL","CBL",374038,"No"
"ENSGALG00000029083",72.6016541284447,0.441053698507196,0.67347232522878,0.654895059507262,0.512535321347684,0.97340447394669,11249,"NXPH2","NXPH2",101750235,"No"
"ENSGALG00000029095",583.681048883616,-0.371561189112402,0.191466094070222,-1.94061089989191,0.0523054909921649,0.415164671766308,118987,"PDZD8","PDZD8",428984,"No"
"ENSGALG00000029102",1235.47540938573,-0.830646644263924,0.280306687773446,-2.96334936159384,0.0030431096831801,0.0666915554172189,92370,"PXYLP1","PXYLP1",424815,"No"
"ENSGALG00000029118",231.343408571602,0.328526157889629,0.401094328608073,0.819074552935518,0.412743879447821,0.93604197134073,158234,"TRMT10B","TRMT10B",768672,"No"
"ENSGALG00000029125",0.721152806670065,0.0296052848284224,4.28450953125986,0.00690984221470899,0.994486787451568,NA,NA,NA,NA,NA,"No"
"ENSGALG00000029130",6.75182914948674,-2.71817899232998,1.38241930090218,-1.96624786022307,0.0492699864267244,0.400619385388,NA,NA,NA,NA,"No"
"ENSGALG00000029132",18.4958380554139,0.285662965102584,1.13188546434769,0.252377978249957,0.800748920145659,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000029135",1426.81413955824,0.0802976589110796,0.247060377754859,0.325012289063824,0.745171770861072,0.99760185705419,8089,"YEATS4","YEATS4",771226,"Transcription Factor"
"ENSGALG00000029140",5128.0008151649,0.241921248853157,0.390780023894909,0.619072711143023,0.535868459614769,0.977608246814381,1382,"CRABP2","CRABP2",100857929,"No"
"ENSGALG00000029142",550.05456436012,-0.266249614958,0.2811958215751,-0.946847693065354,0.343716394970203,0.89471392600655,94103,"ORMDL3","ORMDL3",426131,"No"
"ENSGALG00000029145",244.054033929901,-0.471399922433493,0.243005787361169,-1.93987117571349,0.0523953478964699,0.41553848044204,55208,"DCUN1D2","DCUN1D2",418740,"No"
"ENSGALG00000029150",419.874926415724,-0.652973533366015,0.434046178179975,-1.50438724309021,0.132481687035772,0.650550782969182,203,"AK1","AK1",396002,"No"
"ENSGALG00000029151",696.11275058669,-1.11077093554369,0.34753081363618,-3.1961797111508,0.00139260344082607,0.0371660141289454,57611,"ISLR2","ISLR2",429941,"No"
"ENSGALG00000029152",1753.46889173845,0.165244265386549,0.324291230286707,0.509555146589861,0.610363154214537,0.994239852911043,92856,"IMP4","IMP4",100857200,"No"
"ENSGALG00000029166",156.977856869831,-0.0466476260385003,0.474395537328107,-0.0983306594771724,0.921669733401451,1,80019,"UBTD1","UBTD1",431558,"No"
"ENSGALG00000029168",30.505243615898,1.43377342607824,0.771256497842846,1.85900984962644,0.0630257422697517,0.455046851314528,57393,"CLTRN","TMEM27",418622,"No"
"ENSGALG00000029170",21.619080755302,0.210479515248503,1.11514980450999,0.188745507013732,0.850292283122561,0.99760185705419,2832,"NPBWR2","NPBWR2",771598,"No"
"ENSGALG00000029172",1249.54876147223,0.00615659838069371,0.490415066322303,0.0125538524476073,0.989983738046645,1,4718,"NDUFC2","NDUFC2",404751,"No"
"ENSGALG00000029175",722.731804553706,0.227398411457591,0.479020388553922,0.474715517107876,0.634989756358799,0.997259583936664,1948,"EFNB2","EFNB2",395625,"No"
"ENSGALG00000029190",1369.77103535103,-0.404652847826348,0.252105748770888,-1.60509171170901,0.108473623045395,0.595681691600621,4154,"MBNL1","MBNL1",425033,"No"
"ENSGALG00000029193",11.3829002094032,0.0150436824230279,1.27488605453779,0.0118000211622693,0.990585163785735,1,NA,NA,NA,NA,"No"
"ENSGALG00000029195",80.2414121676155,1.70191292754594,0.591626785563347,2.8766664543854,0.0040190016400277,0.080140166553118,202374,"STK32A","STK32A",416351,"No"
"ENSGALG00000029197",1150.32804707084,-0.440528136210838,0.348266298119654,-1.26491750304098,0.205900902288014,0.778647797022262,84623,"KIRREL3","KIRREL3",419719,"No"
"ENSGALG00000029198",119.626420626772,-0.0404399402671656,0.527022185802289,-0.0767328992148664,0.938836031898646,1,150223,"YDJC","YDJC",771088,"No"
"ENSGALG00000029199",1562.78340737914,0.134896989542657,0.355589993540527,0.379361039379987,0.704419778131679,0.99760185705419,54853,"WDR55","WDR55",100858589,"No"
"ENSGALG00000029203",141.158247811874,0.12448813252031,0.394620721139112,0.315462736373707,0.752410339750639,0.99760185705419,7138,"TNNT1","TNNT1",396009,"No"
"ENSGALG00000029211",27.5087683201425,0.848084212422973,0.668576837134487,1.26849176537113,0.204622389564466,0.777289219928909,8468,"FKBP6","FKBP6",417460,"No"
"ENSGALG00000029212",2.46295332129392,-2.14397846993936,1.96579655678946,-1.0906410750057,0.275430848202072,NA,11240,"PADI2","PADI2",428172,"No"
"ENSGALG00000029220",738.75491749555,0.208317941275166,0.251345014893082,0.828812703382165,0.407210398772517,0.933581556679021,9159,"PCSK7","PCSK7",395455,"No"
"ENSGALG00000029223",3235.05754206158,0.178327730806513,0.149073324499635,1.19624172470206,0.231602242624694,0.803422725264423,8563,"THOC5","THOC5",417019,"No"
"ENSGALG00000029226",719.561003960489,-0.282268972321422,0.343531365403255,-0.821668705534586,0.411265474656903,0.935122448899271,130617,"ZFAND2B","LOC100858626",100858626,"No"
"ENSGALG00000029235",92.587662830515,0.438621962364165,0.433903565397828,1.01087429867512,0.312076596570223,0.874142584889824,131034,"CPNE4","CPNE4",420687,"No"
"ENSGALG00000029238",998.383342098579,-0.0231295508736444,0.258969509077492,-0.0893137997443679,0.928832527289397,1,26092,"TOR1AIP1","TOR1AIP1",424418,"No"
"ENSGALG00000029244",1155.28367702026,0.0718928521130082,0.18714146621268,0.384163133740249,0.7008575407374,0.99760185705419,64744,"SMAP2","SMAP2",419641,"No"
"ENSGALG00000029247",3407.79773551082,0.150816376730012,0.123732324347636,1.218892294517,0.222885074665912,0.796077514294033,6602,"SMARCD1","SMARCD1",426882,"No"
"ENSGALG00000029249",27.9822702662652,-0.771629799478999,0.809899818485271,-0.952747218689532,0.340718162774732,0.891791417230188,NA,NA,NA,NA,"No"
"ENSGALG00000029260",1737.58263250067,-0.578570847202781,0.234283134403804,-2.46953690744794,0.013528806205423,0.187215702132678,3265,"HRAS","HRAS",396229,"No"
"ENSGALG00000029261",8359.48039314074,0.146961122083881,0.230065230805807,0.638780234497616,0.522965908268728,0.974573836860266,57142,"RTN4","RTN4",378790,"No"
"ENSGALG00000029264",12.5850670930009,-4.5568008870386,1.78272860318269,-2.5560822207617,0.0105858102545132,0.158984340479302,51050,"PI15","PI15",374241,"No"
"ENSGALG00000029266",464.418518494698,-0.0334356832381153,0.220247040722273,-0.151809909129617,0.879336866370104,0.99760185705419,51304,"ZDHHC3","ZDHHC3",420705,"No"
"ENSGALG00000029268",2956.18996623165,0.147569566346225,0.117060649228314,1.26062487538751,0.207444031973977,0.780019941747948,57019,"CIAPIN1","CIAPIN1",415637,"No"
"ENSGALG00000029270",211.096417886662,-0.556656489917079,0.50199499333674,-1.10888852937956,0.26747827279039,0.84013983434123,2625,"GATA3","GATA3",419106,"Transcription Factor"
"ENSGALG00000029276",1067.23250029619,-0.3349877138496,0.224884854059549,-1.48959659933744,0.136330336717651,0.659966140946015,84687,"PPP1R9B","NUR2L",100859037,"No"
"ENSGALG00000029278",58.1243825893017,-2.89478105105596,0.856070469591227,-3.38147518677781,0.000720977440524322,0.0231059694798998,NA,NA,NA,768576,"Transcription Factor"
"ENSGALG00000029279",33.4662850503724,-0.212895467046514,0.853088672552794,-0.249558426803913,0.802928852024874,0.99760185705419,225689,"MAPK15","MAPK15",426292,"No"
"ENSGALG00000029282",321.073745550174,-2.71269797311281,0.687038903978631,-3.9483906331994,7.8678345635368e-05,0.00404454220398726,668,"FOXL2","FOXL2",503512,"Transcription Factor"
"ENSGALG00000029286",12.7209528200225,-0.449676180217962,1.00867615207222,-0.445808279787471,0.655735740407436,0.99760185705419,NA,NA,NA,NA,"No"
"ENSGALG00000029287",107.493063529038,-0.138760410681027,0.677282727458063,-0.204878118185317,0.837667351736172,0.99760185705419,91147,"TMEM67","TMEM67",420224,"No"
"ENSGALG00000029292",8478.99662841677,0.0883410585173354,0.248351793307178,0.355709364289024,0.722058231446376,0.99760185705419,5111,"PCNA","PCNA",373984,"No"
"ENSGALG00000029295",3371.98537218128,0.388963565405575,0.16543811156926,2.35111221783221,0.0187173880194125,0.230730369451007,51582,"AZIN1","AZIN1",420254,"No"
"ENSGALG00000029296",1792.30407207949,0.162937748973714,0.280837696511084,0.580184750829143,0.561790035924389,0.98255601798538,4351,"MPI","MPI",769765,"No"
"ENSGALG00000029298",176.989189998416,-0.172977172788538,0.646018694550939,-0.267758772691211,0.788885006881082,0.99760185705419,2153,"F5","F5",374052,"No"
"ENSGALG00000029301",186.314128865774,-0.635689387422644,0.380754073322393,-1.66955374075379,0.0950076893233791,0.558671028494703,650,"BMP2","BMP2",378779,"No"
"ENSGALG00000029304",1002.24212678036,-0.153637585400495,0.212182060536899,-0.724083765666781,0.46901431063261,0.959594198043665,6603,"SMARCD2","SMARCD2",428275,"No"
"ENSGALG00000029308",233.469086988686,-0.439925162745835,0.298517847578275,-1.47369802614727,0.140562914552496,0.667248470241195,80339,"PNPLA3","PNPLA3",418233,"No"
"ENSGALG00000029316",995.343124708074,-0.062499529634021,0.420465231664391,-0.148643752033003,0.881834747361241,0.99760185705419,8289,"ARID1A","ARID1A",419542,"Transcription Factor"
"ENSGALG00000029319",1706.60347041472,-0.367711153086758,0.321277836193731,-1.14452698462843,0.252405153485275,0.823282538654056,7381,"UQCRB","UQCRB",420236,"No"
"ENSGALG00000029322",212.907175052169,-0.0508665556617338,0.432622096036677,-0.117577340888805,0.906402559740415,1,162517,"FBXO39","FBXO39",776097,"No"
"ENSGALG00000029324",200.866733190543,-1.03233300471183,0.420171043225039,-2.45693514904816,0.0140127979990363,0.191833827119961,9057,"SLC7A6","NULL",NA,"No"
"ENSGALG00000029329",146.010217062029,-1.28071268386562,0.894637261300009,-1.43154408972928,0.152274340352152,0.695287815157858,5456,"POU3F4","POU3F4",100857422,"Transcription Factor"
