"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","allZero"
"ENSGALG00000011275",0.830570249379235,1,-258.274558549078,-259.686641339319,13,7,601.740540986946,0,0,0,FALSE
"ENSGALG00000011284",0.17228056248438,0.656163768201605,-223.997867331045,-228.509440082773,13,7,108.24752364885,0,0,0,FALSE
"ENSGALG00000049561",0.84699577325182,1,-160.563300468136,-161.906735186326,13,7,19.0478190391086,0,0,0,FALSE
"ENSGALG00000011301",0.536098828406228,1,-251.990625501192,-254.520791126944,13,7,729.33474280902,0,0,0,FALSE
"ENSGALG00000011305",0.693854227910802,1,-346.582499497371,-348.519013929008,13,7,5874.85487083929,0,0,0,FALSE
"ENSGALG00000047190",0.968246971862379,1,-256.879916961434,-257.559912043336,13,7,571.000923676512,0,0,0,FALSE
"ENSGALG00000031210",0.925233108146031,1,-239.138556234307,-240.107995856596,13,7,184.396445621517,0,0,0,FALSE
"ENSGALG00000011331",0.0349157784436254,0.230555588469644,-335.875929186243,-342.657492660824,13,7,3316.86941189119,0,0,0,FALSE
"ENSGALG00000023142",0.118946589288635,0.525435951118552,-180.615314039852,-185.684474464786,13,7,33.9456462277886,0,0,0,FALSE
"ENSGALG00000011340",0.783741959711474,1,-300.657376250945,-302.255892116776,13,7,1655.22591228499,0,0,0,FALSE
"ENSGALG00000011350",0.154591083678204,0.616348080417036,-216.199548984496,-220.876894462266,13,7,101.797908758247,0,0,0,FALSE
"ENSGALG00000026958",0.0549295654934187,0.317749166785746,-243.515867467037,-249.682608288894,13,7,319.297756956549,0,0,0,FALSE
"ENSGALG00000011353",0.0602994079576522,0.338432574577136,-79.667665088041,-85.7055558462353,13,7,3.13472965799327,0,0,0,FALSE
"ENSGALG00000011356",0.666440305139492,1,-199.643659926155,-201.681481991627,13,7,71.5236326650866,0,0,0,FALSE
"ENSGALG00000011361",0.144708712223142,0.59226349670275,-263.256449603076,-268.033717481121,13,7,736.981158730263,0,0,0,FALSE
"ENSGALG00000032549",0.155081885165852,0.61733314413798,-233.99160643863,-238.664135947135,13,7,303.956616367423,0,0,0,FALSE
"ENSGALG00000011379",0.74246000213251,1,-249.904159758764,-251.659831070705,13,7,194.187902280063,0,0,0,FALSE
"ENSGALG00000011369",0.376141698305024,0.961553483149969,-151.367911192359,-154.585998450259,13,7,25.5638891491841,0,0,0,FALSE
"ENSGALG00000011388",0.976505256081894,1,-303.015374141302,-303.619198271181,13,7,1757.12661990148,0,0,0,FALSE
"ENSGALG00000017875",0.946237806699798,1,-134.78858339819,-135.631316317924,13,7,8.73394276035395,0,0,0,FALSE
"ENSGALG00000017876",0.997276749026148,1,-123.49139903044,-123.762843946298,13,7,7.86322179592666,0,0,0,FALSE
"ENSGALG00000011392",0.867263788598062,1,-268.501802897167,-269.757172757593,13,7,577.467799620544,0,0,0,FALSE
"ENSGALG00000020590",0.820455376280294,1,-313.605044623563,-315.058423938638,13,7,2246.19728796862,0,0,0,FALSE
"ENSGALG00000053799",0.984359650132807,1,-225.840205080091,-226.356336535516,13,7,117.57864896901,0,0,0,FALSE
"ENSGALG00000051896",0.652897144301801,1,-179.005394114233,-181.093302670116,13,7,30.1003191282717,0,0,0,FALSE
"ENSGALG00000040889",0.7475968642933,1,-261.28300913929,-263.019364280043,13,7,787.029232881538,0,0,0,FALSE
"ENSGALG00000043797",0.179972535871448,0.672195715399363,-288.260094802288,-292.704120717884,13,7,1835.27468850307,0,0,0,FALSE
"ENSGALG00000052511",0.0824668165032312,0.414437827835116,-217.229425227657,-222.828073460621,13,7,209.10679220652,0,0,0,FALSE
"ENSGALG00000034512",0.971748760151083,1,-198.048372889403,-198.697546496797,13,7,57.2093401366382,0,0,0,FALSE
"ENSGALG00000039294",0.35025947182771,0.934051471423663,-257.454085311157,-260.800149482527,13,7,452.42346035736,0,0,0,FALSE
"ENSGALG00000037238",0.00411483483650437,0.0445669038797938,-255.056229407571,-264.57075965739,13,7,667.267192913797,0,0,0,FALSE
"ENSGALG00000035116",0.829711091410867,1,-278.536111888958,-279.951729144986,13,7,624.236024257701,0,0,0,FALSE
"ENSGALG00000047235",0.543424638465165,1,-223.277855577788,-225.779370246989,13,7,112.482866628152,0,0,0,FALSE
"ENSGALG00000040031",0.238062883538577,0.78163980095166,-239.686691739546,-243.686967629479,13,7,379.213999240264,0,0,0,FALSE
"ENSGALG00000030194",0.92860270825109,1,-226.922393521557,-227.872732533083,13,7,236.778296715081,0,0,0,FALSE
"ENSGALG00000031296",0.750509613246793,1,-307.795420232257,-309.520797629129,13,7,2525.71921145158,0,0,0,FALSE
"ENSGALG00000001428",0.649002172926259,1,-258.616441857541,-260.718772138467,13,7,456.649719740363,0,0,0,FALSE
"ENSGALG00000038730",0.966395196196432,1,-306.309572903793,-307.005142658017,13,7,1802.35234534299,0,0,0,FALSE
"ENSGALG00000040264",0.0316690582105669,0.216124866079042,-164.924137438909,-171.835974259587,13,7,24.9572014288397,0,0,0,FALSE
"ENSGALG00000036327",0.316490349175232,0.895813200970126,-213.476210330034,-216.999886161451,13,7,104.986145100649,0,0,0,FALSE
"ENSGALG00000037467",0.469900945229179,1,-104.535359792085,-107.333484003299,13,7,5.15097017657008,0,0,0,FALSE
"ENSGALG00000035498",0.00334091049463624,0.0375376065081752,-166.024581686363,-175.795167517664,13,7,33.4319329450032,0,0,0,FALSE
"ENSGALG00000001619",0.522867166564981,1,-268.918503331509,-271.500862518957,13,7,730.352119604463,0,0,0,FALSE
"ENSGALG00000040699",0.969719096829172,1,-131.160878696248,-131.828147971598,13,7,9.11115143290947,0,0,0,FALSE
"ENSGALG00000035412",0.881427843026365,1,-177.046672438341,-178.237696164206,13,7,31.1521796338988,0,0,0,FALSE
"ENSGALG00000001696",0.161088013428184,0.630901364718734,-196.143894002511,-200.758535682385,13,7,55.1747225026754,0,0,0,FALSE
"ENSGALG00000001730",0.638460696326798,1,-263.201569722054,-265.342986126897,13,7,418.04612284835,0,0,0,FALSE
"ENSGALG00000001780",0.990622692467501,1,-122.569286126227,-122.995010635507,13,7,7.62272789856985,0,0,0,FALSE
"ENSGALG00000001803",0.241151875251177,0.786243423139507,-335.391398050709,-339.370699558172,13,7,3190.09486256965,0,0,0,FALSE
"ENSGALG00000053580",1,1,-54.9818403775037,-54.5890643855537,13,7,0.965585858835018,0,0,0,FALSE
"ENSGALG00000001995",0.518744985711164,1,-270.826765568694,-273.425509361766,13,7,488.242596424845,0,0,0,FALSE
"ENSGALG00000050460",0.990801630341071,1,-48.1448657805553,-48.5675507308248,13,7,2.02212919525427,0,0,0,FALSE
"ENSGALG00000054329",0.305858806534764,0.882055406613756,-201.456718042452,-205.039210223193,13,7,64.4148087030568,0,0,0,FALSE
"ENSGALG00000040113",0.996827761410021,1,-162.537676053062,-162.824361416915,13,7,18.1152562315927,0,0,0,FALSE
"ENSGALG00000002043",0.889435510504398,1,-276.100744708293,-277.254129632679,13,7,978.262483956621,0,0,0,FALSE
"ENSGALG00000053889",0.351119851161004,0.934457364317712,-261.381377232546,-264.723081790324,13,7,595.534348314007,0,0,0,FALSE
"ENSGALG00000052210",0.624400353808234,1,-245.323751077217,-247.517462931195,13,7,307.994454874282,0,0,0,FALSE
"ENSGALG00000002057",0.36672611754669,0.951890343271868,-262.081214701392,-265.345123405298,13,7,781.106761611237,0,0,0,FALSE
"ENSGALG00000050605",0.862591326105758,1,-260.095441835653,-261.371494291285,13,7,421.208399342072,0,0,0,FALSE
"ENSGALG00000026728",0.847667449537386,1,-189.662874957969,-191.003455329639,13,7,66.9757423851872,0,0,0,FALSE
"ENSGALG00000002070",0.624896969915543,1,-293.241330663876,-295.433191659434,13,7,2087.58822905824,0,0,0,FALSE
"ENSGALG00000002141",0.737350745896152,1,-315.700916320762,-317.475748608216,13,7,1797.06202711527,0,0,0,FALSE
"ENSGALG00000002155",0.000559562983715256,0.00852324029318856,-244.606441712198,-256.524944364452,13,7,446.968310287578,0,0,0,FALSE
"ENSGALG00000043632",0.714753291819651,1,-197.314052030769,-199.173134550084,13,7,90.4644352384012,0,0,0,FALSE
"ENSGALG00000046796",0.807579635275468,1,-62.9034360574817,-64.4084799895951,13,7,1.42069484622462,0,0,0,FALSE
"ENSGALG00000002169",0.0305599042481594,0.210909732316024,-271.332566316083,-278.291817547153,13,7,802.604973868127,0,0,0,FALSE
"ENSGALG00000002172",0.867865666424497,1,-279.15832127335,-280.41100862423,13,7,722.913297849857,0,0,0,FALSE
"ENSGALG00000002193",0.00115475527336841,0.0158588776117908,-198.04050717527,-209.097346573788,13,7,53.5191373119267,0,0,0,FALSE
"ENSGALG00000041501",0.00680462525925386,0.0663727727468595,-193.296750556333,-202.187032617034,13,7,65.0331901656172,0,0,0,FALSE
"ENSGALG00000002277",0.0485812374117972,0.291586099969927,-275.686734643846,-282.021873244308,13,7,1198.69770088548,0,0,0,FALSE
"ENSGALG00000002263",1.99280418406561e-23,8.03009504170075e-21,-165.808631454546,-225.600584021475,13,7,49.4374531772849,0,0,0,FALSE
"ENSGALG00000036356",0.131970969501817,0.559916967858629,-299.170583327884,-304.08586658152,13,7,1731.62516452605,0,0,0,FALSE
"ENSGALG00000051548",1.6995943346887e-05,0.000412227189521623,-235.863714565955,-251.817566396272,13,7,230.490894229305,0,0,0,FALSE
"ENSGALG00000002315",0.170553504135683,0.65254933714408,-312.253382035149,-316.780475397024,13,7,1949.57490700198,0,0,0,FALSE
"ENSGALG00000038964",0.402303594500724,0.985296461277513,-92.6177358905738,-95.7124722108478,13,7,3.24806763342517,0,0,0,FALSE
"ENSGALG00000000399",0.0375158326973791,0.242668994427046,-144.142147396555,-150.82738420669,13,7,13.4269107905375,0,0,0,FALSE
"ENSGALG00000040316",0.211620441652919,0.735558446054488,-327.636229734569,-331.825805748627,13,7,3602.898913133,0,0,0,FALSE
"ENSGALG00000006724",0.010499133332849,0.0936366368166063,-263.118973332271,-271.463192185537,13,7,374.098742161466,0,0,0,FALSE
"ENSGALG00000051989",0.215655939608913,0.741578706219167,-229.384567702446,-233.544035646636,13,7,199.979027878833,0,0,0,FALSE
"ENSGALG00000029152",0.845502327424023,1,-318.878907075961,-320.228674125646,13,7,1752.91378876156,0,0,0,FALSE
"ENSGALG00000006714",0.596808099832288,1,-286.684233848881,-288.981333496878,13,7,910.487306843896,0,0,0,FALSE
"ENSGALG00000031071",0.00323082488553775,0.0366490884328754,-104.12591718168,-113.937552069935,13,7,5.07829251983182,0,0,0,FALSE
"ENSGALG00000006704",0.596358108472513,1,-294.478383659916,-296.777179753462,13,7,2119.50957748484,0,0,0,FALSE
"ENSGALG00000050049",0.354911420722192,0.938083095539267,-220.882985288231,-224.205567846148,13,7,192.85261532688,0,0,0,FALSE
"ENSGALG00000053254",0.0176023151602709,0.1393876944134,-221.178593023732,-228.860930674843,13,7,125.815550812289,0,0,0,FALSE
"ENSGALG00000006655",0.820779307436857,1,-231.876234764286,-233.328301798873,13,7,114.916407567474,0,0,0,FALSE
"ENSGALG00000006649",0.834028010600068,1,-248.163666463922,-249.561471183899,13,7,320.30625794873,0,0,0,FALSE
"ENSGALG00000038601",0.335834538621624,0.918733596404724,-134.744825192549,-138.165156019701,13,7,9.57004271712053,0,0,0,FALSE
"ENSGALG00000031312",0.72528676873036,1,-207.232053741497,-209.051952743421,13,7,69.1958040831838,0,0,0,FALSE
"ENSGALG00000006632",0.682593084925625,1,-238.351435305382,-240.329575131474,13,7,456.057162725213,0,0,0,FALSE
"ENSGALG00000044975",0.00846524447918733,0.0785393954034492,-80.5544563120335,-89.1707742424004,13,7,3.63933501594265,0,0,0,FALSE
"ENSGALG00000006609",0.0241976177105148,0.177333176745505,-285.990118383107,-293.257674186787,13,7,1710.36999341136,0,0,0,FALSE
"ENSGALG00000047572",0.762919359009534,1,-49.9893496780869,-51.6677291594953,13,7,0.772618950242127,0,0,0,FALSE
"ENSGALG00000054508",0.350194218551487,0.934051471423663,-106.956967000232,-110.303362127331,13,7,6.7152252964311,0,0,0,FALSE
"ENSGALG00000052733",0.265437825548383,0.82348727996503,-128.937889466867,-132.759413842011,13,7,10.0602825910795,0,0,0,FALSE
"ENSGALG00000050978",0.935688255490621,1,-66.6626462508312,-67.5714343642174,13,7,1.51870174007616,0,0,0,FALSE
"ENSGALG00000051809",0.359242180439896,0.942467299431979,-113.672217729694,-116.973135522182,13,7,6.69235280803534,0,0,0,FALSE
"ENSGALG00000006600",0.149924226973781,0.605594429709795,-70.5242265842807,-75.248042670051,13,7,3.86862319808253,0,0,0,FALSE
"ENSGALG00000006597",0.0010577504256435,0.0147204984667655,-148.106024590588,-159.267826518862,13,7,15.9709131007963,0,0,0,FALSE
"ENSGALG00000006593",0.783451357419688,1,-58.5908462002201,-60.1904868276365,13,7,1.94163797760838,0,0,0,FALSE
"ENSGALG00000054672",0.00379879635170163,0.0417044330127987,-79.0447839534615,-88.6576882291642,13,7,3.55881518273831,0,0,0,FALSE
"ENSGALG00000037352",0.0117380649078957,0.101619087312984,-165.549588010032,-173.752037897189,13,7,27.5130613173686,0,0,0,FALSE
"ENSGALG00000006574",0.364162590568924,0.948546129115567,-140.310660978667,-143.587186565421,13,7,10.9509248056042,0,0,0,FALSE
"ENSGALG00000006566",0.792626364751853,1,-256.383650948683,-257.947620476499,13,7,429.894772403329,0,0,0,FALSE
"ENSGALG00000006564",0.521815347288585,1,-301.076202930328,-303.662737026401,13,7,2071.9710095495,0,0,0,FALSE
"ENSGALG00000006547",6.461550150274e-05,0.00129890344857549,-218.660829605904,-233.091665212355,13,7,95.3296860966394,0,0,0,FALSE
"ENSGALG00000006543",0.83442557131654,1,-326.790544795651,-328.186702287983,13,7,2661.86440760221,0,0,0,FALSE
"ENSGALG00000006539",0.84817119263077,1,-262.756980283515,-264.095417323763,13,7,880.046468469736,0,0,0,FALSE
"ENSGALG00000006531",0.172015714378966,0.655635700265321,-347.295571885833,-351.809516059124,13,7,5210.60293203494,0,0,0,FALSE
"ENSGALG00000033195",0.982954803836195,1,-290.617127187888,-291.150502808525,13,7,1413.53485102348,0,0,0,FALSE
"ENSGALG00000031128",0.976260716104772,1,-227.218059859043,-227.824330627272,13,7,242.906212825758,0,0,0,FALSE
"ENSGALG00000054723",0.0792827446823355,0.402659141569123,-287.837790631622,-293.492298233959,13,7,1141.79903962614,0,0,0,FALSE
"ENSGALG00000006488",0.240737269053223,0.786218024810067,-288.026190283959,-292.008294277794,13,7,1504.08002054482,0,0,0,FALSE
"ENSGALG00000006471",0.0543552377991454,0.315439423179638,-174.629052644567,-180.8102605696,13,7,28.6498437384539,0,0,0,FALSE
"ENSGALG00000026302",0.384568078167076,0.969207847453358,-316.079703185355,-319.257446742989,13,7,3013.60168667187,0,0,0,FALSE
"ENSGALG00000006453",4.99780340607593e-07,1.71063811563178e-05,-343.728922593438,-363.626418499921,13,7,2546.6622691402,0,0,0,FALSE
"ENSGALG00000006436",0.70747965945743,1,-138.736801220782,-140.622871032277,13,7,11.7562564378489,0,0,0,FALSE
"ENSGALG00000006426",0.646101559324778,1,-311.553904551042,-313.666981300631,13,7,1919.78159925796,0,0,0,FALSE
"ENSGALG00000006408",0.186591173672313,0.684573004250579,-248.110148737939,-252.497997619756,13,7,311.650250726167,0,0,0,FALSE
"ENSGALG00000006405",0.75116701681835,1,-199.695213996415,-201.418111107351,13,7,95.9558907152882,0,0,0,FALSE
"ENSGALG00000006402",0.625525290268711,1,-198.506844375793,-200.69636408839,13,7,53.2397495011777,0,0,0,FALSE
"ENSGALG00000053490",0.736859664891326,1,-285.148843535044,-286.925514975441,13,7,2165.88061545695,0,0,0,FALSE
"ENSGALG00000006395",0.64954885009783,1,-256.206399463247,-258.306705009049,13,7,662.366586338454,0,0,0,FALSE
"ENSGALG00000006392",0.910372953991178,1,-271.862030352841,-272.91152540332,13,7,773.789281135024,0,0,0,FALSE
"ENSGALG00000006385",0.984368717253361,1,-251.840726462607,-252.356743839743,13,7,323.626261995931,0,0,0,FALSE
"ENSGALG00000006375",0.944395258819535,1,-134.753993352016,-135.608680529126,13,7,8.78811395938911,0,0,0,FALSE
"ENSGALG00000006361",0.00267240161310739,0.0314900192738977,-156.559738344467,-166.603214745255,13,7,23.7719502426962,0,0,0,FALSE
"ENSGALG00000039535",1.45852410028401e-05,0.000360162009721943,-213.181154407486,-229.308232342838,13,7,175.934573608151,0,0,0,FALSE
"ENSGALG00000006317",0.99844541633958,1,-265.276858986634,-265.49933008833,13,7,277.844306619595,0,0,0,FALSE
"ENSGALG00000006305",0.960307127577697,1,-282.051119580698,-282.794971769912,13,7,1041.40156304748,0,0,0,FALSE
"ENSGALG00000006298",0.858908495629474,1,-262.740087391874,-264.03227196372,13,7,632.598810807345,0,0,0,FALSE
"ENSGALG00000006283",0.475758901591708,1,-286.551364674129,-289.325012555353,13,7,852.299667824173,0,0,0,FALSE
"ENSGALG00000053550",0.118190340688597,0.523094044036153,-163.004310989283,-168.082859241019,13,7,43.9691630911545,0,0,0,FALSE
"ENSGALG00000006260",0.9532599697694,1,-91.972540949539,-92.7677767915074,13,7,3.29321612868079,0,0,0,FALSE
"ENSGALG00000006253",0.315675536622975,0.894649498773234,-272.917044171211,-276.445174792619,13,7,1330.26871089319,0,0,0,FALSE
"ENSGALG00000006221",1.73131391060154e-09,9.93404389481079e-08,-339.398523527074,-365.478730455625,13,7,4137.9955371184,0,0,0,FALSE
"ENSGALG00000020943",0.977162018912007,1,-46.3744735140313,-46.9716571168227,13,7,1.36510509658045,0,0,0,FALSE
"ENSGALG00000006044",0.95221606770373,1,-116.730416113357,-117.532924423689,13,7,5.61938058104243,0,0,0,FALSE
"ENSGALG00000043596",0.0789073623975848,0.401788493770586,-297.438633136017,-303.099860882934,13,7,827.165680891261,0,0,0,FALSE
"ENSGALG00000036927",0.0714271353645757,0.376801764206002,-66.8495559814362,-72.6512006617731,13,7,2.43380864863465,0,0,0,FALSE
"ENSGALG00000051358",0.720870420418512,1,-273.152480356549,-274.988824180206,13,7,318.590198880951,0,0,0,FALSE
"ENSGALG00000006016",0.586406698995571,1,-245.854852792762,-248.191264469853,13,7,374.853791001398,0,0,0,FALSE
"ENSGALG00000031766",0.644991125364969,1,-298.73927191431,-300.856464311034,13,7,2206.40095820499,0,0,0,FALSE
"ENSGALG00000005823",0.639278106370005,1,-397.296251249823,-399.434633555136,13,7,16859.3912421985,0,0,0,FALSE
"ENSGALG00000005809",0.950076539603254,1,-324.160676660188,-324.977849284471,13,7,1710.4785654708,0,0,0,FALSE
"ENSGALG00000005788",0.77951853752905,1,-272.717674819271,-274.33250662415,13,7,692.351574269727,0,0,0,FALSE
"ENSGALG00000037739",0.394162207518423,0.979433945491207,-309.671432999606,-312.803963880511,13,7,2497.58065196202,0,0,0,FALSE
"ENSGALG00000005772",6.24985430665667e-06,0.000169369027840175,-232.300537469831,-249.383316337585,13,7,283.384805616407,0,0,0,FALSE
"ENSGALG00000005768",0.91032110146353,1,-304.97761246427,-306.027376405692,13,7,1559.94612606967,0,0,0,FALSE
"ENSGALG00000005721",0.0400633683141192,0.253777606362749,-145.299456023686,-151.896227825274,13,7,14.0840302353766,0,0,0,FALSE
"ENSGALG00000005675",0.0791135390716837,0.402260696226255,-269.968585588383,-275.626118718896,13,7,863.686334622671,0,0,0,FALSE
"ENSGALG00000032783",0.511441428683697,1,-346.794827516927,-349.422754645749,13,7,5261.86528672579,0,0,0,FALSE
"ENSGALG00000005667",0.027626874996271,0.195773178930409,-281.591486217998,-288.684447389944,13,7,1594.79929408115,0,0,0,FALSE
"ENSGALG00000005655",0.665040357037563,1,-175.006657844776,-177.049654144355,13,7,32.2235835999106,0,0,0,FALSE
"ENSGALG00000005631",5.16118009212085e-08,2.19970488060824e-06,-233.399913693429,-255.792987692522,13,7,235.129654366794,0,0,0,FALSE
"ENSGALG00000041744",0.562242956821344,1,-183.310266406317,-185.738911271595,13,7,43.4107041545851,0,0,0,FALSE
"ENSGALG00000041709",0.500765181783538,1,-79.7528601744903,-82.4238186991513,13,7,2.34617955670956,0,0,0,FALSE
"ENSGALG00000052051",0.698130957617417,1,-273.419879950332,-275.340573154308,13,7,544.131598319199,0,0,0,FALSE
"ENSGALG00000050118",0.185464599457042,0.682411447321803,-87.2322866799164,-91.6295766244491,13,7,2.77470006697944,0,0,0,FALSE
"ENSGALG00000005554",0.693760669551471,1,-48.861112772736,-50.7979732124121,13,7,0.884614027158701,0,0,0,FALSE
"ENSGALG00000005550",0.0126810074067004,0.107524754338019,-264.698185615956,-272.802087882743,13,7,459.098125527113,0,0,0,FALSE
"ENSGALG00000020985",0.801330258345024,1,-55.4232829634631,-56.9530823283788,13,7,0.941848152198617,0,0,0,FALSE
"ENSGALG00000050793",0.643296146001217,1,-40.7492562463451,-42.8727326338195,13,7,0.797998732635849,0,0,0,FALSE
